4th of july,all saints' day,all souls' day,anniversaries,anzac day,april fool's,april fool's day,april fools,arbor day,armistice day,ascension day,bank holiday,bastille day,black friday,boxing day,carnivale,children's day,chinese new year,christmas,christmas eve,christopher,christopher columbus day,cinco de mayo,columbus day,constitution day,day of the dead,democracy day,dia de los muertos,diwali,earth day,easter,easter day,eid al-adha,eid al-fitr,election day,epiphany,fat tuesday,father's day,flag day,fourth of july,good friday,grandparents day,groundhog day,groundhog's day,halloween,hanukkah,holi,inauguration day,independence day,indigenous peoples day,international day for biological diversity,international day for disaster reduction,international day for mine awareness,international day for monuments and sites,international day for the elimination of racial discrimination,international day for the elimination of violence against women,international day for the eradication of poverty,international day of biological diversity,international day of charity,international day of commemoration and dignity of the victims of the crime of genocide,international day of democracy,international day of families,international day of forests,international day of friendship,international day of happiness,international day of human rights,international day of human space flight,international day of non-violence,international day of older persons,international day of peace,international day of persons with disabilities,international day of rural women,international day of solidarity with palestinian people,international day of sport for development and peace,international day of the girl child,international day of the midwife,international day of the world's indigenous peoples,international day of tolerance,international day of zero tolerance for female genital mutilation,international literacy day,international men's day,international volunteer day,international women's day,international youth day,july 4th,juneteenth,kwanzaa,labor day,liberation day,lunar new year,mardi gras,martin luther king day,martin luther king jr. day,martin luther king's day,memorial day,memorial day ,mlk day,mlk.day,mother's day,national day,national day of prayer,new year,new year's,new year's day,new year's eve,parents day,passover,president's day,presidents day,ramadan,reformation day,remembrance day,republic day,resurrection day,rosh hashanah,saint patrick's day,spring break,st patrick's day,st patricks.day,st. partrick's day,st. patrick's day,superbowl,teacher's day,thanksgiving,thanksgiving day,thansgiving day,the chinese new year,the queen's jubilee day,three kings day,valentine's day,valentines day,veteran's day,veterans day,victory day,women's day,world aids day,world cancer day,world diabetes day,world environment day,world food day,world health day,world refugee day,world water day,world wildlife day,yom kippur
-0.03271023,0.005360789,0.024048978,0.044843715,0.009863623,-0.008825751,-0.004684334,-0.008825751,0.011556023,-0.008800116,0.047491223,-0.006079945,-0.0067503746,0.00023717486,-0.021410326,-0.028026499,-0.033195645,-0.03658222,0.011607841,-0.00771853,0.0076586297,0.047218073,-0.030682871,0.014994361,0.013255106,-0.035297755,-0.007540234,-0.017972589,-0.04948195,0.016595822,0.07460425,0.0662099,0.04988395,0.004067401,-0.01871835,0.031122047,-0.042433042,0.049902428,-0.058355313,-0.032398224,-0.02629048,0.05224109,-0.009739156,-0.005274006,-0.10037326,-0.013729787,-0.041202687,0.013885735,0.0015579625,0.003815135,-0.030743366,-0.034123573,-0.041881733,-0.05765224,-0.030173562,0.009935367,-0.06331887,-0.03727733,-0.06451413,-0.04941303,-0.031642042,-0.0011550984,0.0028086877,-0.0056770644,-0.015675336,-0.064126655,-0.01238765,-0.005546735,-0.027272718,-0.0062813396,-0.059887614,-0.062234364,-0.025483238,-0.018601583,-0.05021833,-0.03928173,-0.021624342,-0.011824817,-0.027009955,0.010182504,0.01848092,-0.053096663,0.0060991314,-0.048020713,-0.024909962,0.0005831128,-0.03495072,-0.057228465,-0.002591567,-0.07028722,-0.0038335666,0.04473527,0.035700265,0.047773335,0.019584958,0.019584958,0.009208121,0.08237375,0.06293703,-0.010044424,0.032635212,-0.056175232,-0.047858123,-0.047922432,-0.0460912,0.038777824,0.051010255,-0.03713637,-0.03713637,0.002582772,0.076630495,0.028387628,0.01731818,-0.004706896,0.01613562,0.01905283,0.029850475,0.012131646,0.06399761,0.04320989,0.012131646,0.012423896,-0.015872119,-0.014643592,-0.0063370005,-0.054010224,-0.03960802,0.040761963,-0.027165655,0.028341359,0.028341359,-0.013692505,-0.013692505,-0.002377687,0.0229518,-0.061558273,-0.05343915,0.0035393517,-0.010209355,-0.03671029,-0.0021196268,-0.0017531463,0.032474443,0.0030355954,-0.009841696
0.053119794,-0.00061759236,0.0057980283,-0.014904459,-0.046247754,-0.046475988,-0.06053815,-0.046475988,0.08171543,-0.00288391,0.037709627,-0.0078823855,0.07644604,0.015080217,0.04926331,0.06873032,-0.027990889,0.046838492,0.09066404,0.119285166,0.01339082,-0.036815554,0.078626506,-0.0067926557,0.06136162,0.0606977,0.0071398066,0.09903949,0.06165534,0.009583085,-0.01469987,-0.028262798,0.019654019,0.023858834,0.023435226,0.028096505,0.026740681,-0.01351081,0.021160848,0.0521908,0.0034131156,0.039591752,-0.011353407,-0.015385087,0.07730124,0.057572875,0.06319392,0.026968969,0.054039367,-0.022720153,0.0044689924,0.025741877,0.03014463,-0.048910923,-0.010560183,-0.004059921,0.037994195,0.022019573,0.014427369,0.034913573,0.018002467,0.06620184,0.018674957,-0.026746098,0.049956046,0.024079926,0.009517033,0.04280427,0.04634981,0.005700534,-0.009221049,0.0046888213,-0.036949426,-0.009066162,-0.01633485,-0.009738663,-0.0062153595,0.05443702,0.023208069,-0.0048674457,0.023626568,0.0113862995,0.011031179,0.032678585,0.03816766,-0.055437516,0.038070515,0.018620508,0.025581982,0.05647274,0.026893662,-0.002976259,-0.013938366,0.015824609,-0.035805035,-0.035805035,0.014985694,0.018442549,-0.007751221,0.014058374,-0.04683112,0.08192001,0.08948077,0.08382427,0.10010081,0.00026888913,0.037653312,0.0020536175,0.0020536175,0.01098641,0.03275749,-0.028954389,0.033892278,0.0707541,0.023300726,-0.015125086,-0.032248236,-0.01469989,-0.048233856,-0.028977474,-0.01469989,0.10021305,-0.09001114,0.044099897,0.0342488,0.011272924,0.048313208,0.024716288,0.074948296,0.059893623,0.059893623,-0.018459825,-0.018459825,0.06721313,-0.0061340234,-0.031399775,0.0047999322,0.0022733398,0.005407249,-0.021989988,-0.0148023,0.0354237,-0.012150201,-0.053934816,-0.009326601
0.045241266,-0.006597643,-0.0048080483,-0.007717411,0.07887235,-0.043174,-0.04551187,-0.043174,0.00026376126,-0.020435758,0.038437154,0.026241932,-0.052389782,-0.003985176,0.005930397,0.04599877,-0.006704746,-0.04205497,0.028080039,0.0043080696,0.01732519,0.0140858665,-0.038976267,-0.00010161187,0.025063489,0.03092884,-0.05029522,-0.035356924,0.075847544,0.030988358,-0.010604382,-0.007963957,0.033166654,0.044246946,0.029564705,-0.011964348,-0.0144453,-0.042510286,0.0513417,0.046008397,-0.009494407,-0.06603551,0.014543153,0.047160957,0.01742922,0.036957517,0.07327228,0.04632342,0.051701482,0.07662241,0.0045000096,-0.032061964,-0.032382827,0.003988979,0.004767153,0.004514997,-0.024536751,0.009745737,-0.032921817,0.03880097,-0.066612855,-0.058069024,-0.0056927316,-0.061560526,-0.047176108,-0.05003318,0.017660014,0.023111833,-0.043145638,-0.02646685,-0.008547311,0.0073888265,0.027450614,-0.0037332184,-0.007054951,-0.012794704,0.061563898,-0.017425345,0.06673787,-0.044707663,-0.054867044,-0.062761985,-0.039569747,-0.074070305,0.027061973,0.04758471,0.04589304,-0.004150684,-0.07518035,0.011894122,-0.0006912241,0.014409737,0.015461631,0.01169686,0.03431108,0.03431108,0.04893603,0.024179429,-0.04310864,0.027125858,0.054628823,0.013704799,0.0058740634,-0.012971161,0.007999178,-0.043067675,0.04035181,0.041072853,0.041072853,0.028947664,-0.09387144,0.007681533,-0.011371465,0.0363384,0.010869685,-0.00268682,-0.006598023,0.009275068,0.00975246,-0.0053003365,0.009275068,-0.01927579,-0.010425547,0.02366342,0.021430774,0.02894467,-0.0354005,0.015107022,0.027289445,-0.022867005,-0.022867005,0.036678273,0.036678273,-0.016468812,0.0020874655,-0.012972156,0.002865503,-0.01090904,0.0005662882,-0.030267656,-0.03003816,-0.002618784,-0.0013320827,0.04417945,0.03507204
-0.0433975,0.008070382,-0.007887521,-0.036829308,-0.028604077,-0.023962034,-0.026978483,-0.023962034,-0.031068366,-0.038445376,-0.021320691,-0.09677524,-0.045105346,-0.046453983,-0.093020044,0.008544956,-0.08419314,-0.037026472,-0.0634009,-0.05768593,-0.054019228,-0.013971724,-0.0042247395,-0.03885653,-0.06051554,-0.052471336,-0.059847232,0.013860624,-0.0080705695,-0.03402633,-0.054582853,-0.06873823,-0.0011594555,-0.009896997,-0.109734885,0.011810733,-0.007915454,-0.025417384,-0.056020882,-0.03553968,-0.02464001,-0.03765668,0.0027951784,-0.0017278095,-0.06410652,-0.013122792,0.0019047479,-0.09026979,-0.0458211,-0.049790163,0.033931036,0.036256477,0.013645433,0.023919664,0.045502428,0.029786233,0.007550081,0.011776667,-0.061483826,-0.003256452,-0.06362221,-0.04701335,-0.035090055,-0.059973683,-0.06332242,-0.105558924,-0.08640576,-0.040619176,-0.018964462,-0.054578565,-0.04107266,-0.038673535,0.0118068885,-0.03140442,-0.055152543,-0.044648595,-0.018621441,-0.0640874,-0.005667664,-0.098224334,-0.06427037,-0.03438746,-0.060448505,-0.06264022,-0.043603174,-0.03563929,-0.01275664,-0.08231972,-0.048353426,-0.019259918,-0.049747683,-0.025286406,-0.018272456,-0.017684668,-0.07266437,-0.07266437,-0.064476214,-0.026172249,-0.040077474,-0.07316429,-0.047167085,-0.014472517,-0.017491989,-0.030886468,-0.04610561,-0.07131035,-0.035532556,-0.05778626,-0.05778626,-0.05392581,-0.0029761973,-0.0389791,-0.059005592,-0.027997028,-0.019930406,-0.029746806,-0.035067935,-0.035398502,-0.058024775,-0.031449385,-0.035398502,-0.036038842,-0.06815784,-0.057253163,-0.07431152,-0.039356343,-0.02175632,-0.014301913,-0.026479652,-0.054370362,-0.054370362,-0.06483099,-0.06483099,-0.0552118,-0.07320226,-0.05428887,-0.045249533,-0.043893762,-0.043009512,-0.04427515,-0.06957982,-0.03227723,-0.06043426,-0.052289028,-0.01996692
-0.0057927147,0.013764466,0.01365246,-0.036976047,0.013494984,-0.06896392,-0.06863421,-0.06896392,-0.03208353,-0.022638593,-0.04094173,-0.03128504,-0.035543572,-0.031966764,-0.014019368,0.007874596,0.014859946,0.009627135,0.016235784,0.008396166,-0.04408366,-0.02057605,-0.047977723,0.0007895895,0.011062599,-0.022311598,-0.030254075,-0.017505463,0.0015969379,0.008197652,-0.016533883,-0.025596246,0.008446875,-0.032238677,0.029130584,-0.038664274,-0.07466155,-0.0297678,0.006479258,-0.013994309,-0.038362704,-0.024532199,-0.00953604,-0.03275204,0.027475389,-0.005401311,-0.019432345,-0.01616115,0.011852321,-0.0065687704,-0.05326187,-0.0387052,-0.061831236,-0.049394827,-0.0238696,-0.03126626,-0.016011402,-0.05034935,-0.0133283995,-0.034597516,-0.053623363,-0.010303705,-0.05414392,-0.0450732,-0.058001347,-0.024686644,-0.064963005,-0.041226365,-0.062153842,-0.040732715,-0.057651,-0.0799875,-0.0030377363,-0.01926123,-0.06263627,-0.050507814,-0.026792724,-0.023686983,-0.03290029,-0.06566733,-0.06540882,-0.05614834,-0.040580753,-0.054351483,-0.024585031,0.01013644,-0.012921041,0.010969765,-0.033490255,-0.03669138,-0.028527977,0.013358713,0.021477472,-0.00027763355,-0.0040311585,-0.0040311585,0.01030006,-0.042958926,-0.018399509,0.0172046,-0.013248641,0.005819801,0.021520643,0.012096767,0.031803742,0.00038643443,-0.0034960546,0.026613861,0.026613861,0.044408534,-0.037260316,-0.026299288,-0.01658397,-0.029454222,-0.026356371,-0.02975303,-0.01836519,-0.013335709,-0.052196614,-0.05961639,-0.013335709,0.014383341,-0.011360525,0.014174019,0.028692104,-0.030591706,0.046216927,-0.0075005232,-0.064213306,0.0144961,0.0144961,0.012769629,0.012769629,-0.010025527,-0.013658165,-0.02481007,0.0025461405,-0.012177707,-0.035242915,-0.045407783,-0.032148525,-0.042351417,-0.054704364,-0.063517556,-0.034316894
0.010653601,0.07064644,-0.00038041818,0.052890886,0.06403658,0.07213917,0.07566175,0.07213917,0.05533675,0.09056665,0.07222088,0.051801875,0.07638189,0.027208515,0.012537115,0.02487759,0.03898982,0.06331808,0.009606047,0.021089701,-0.07104757,-0.052714624,0.0013796287,-0.023937179,0.06687425,0.02492972,0.039619952,0.059740223,0.018390916,0.033611994,0.039538458,0.026802232,-0.017174829,0.0036985173,0.04773538,0.055127345,-0.04275248,0.043051973,0.05707407,0.006373672,-0.021305474,0.0417068,-0.0029858043,-0.010765772,0.026749052,0.053209692,0.05175257,0.06328589,0.042384036,0.019565865,-0.0016975423,0.06578652,0.06767461,0.009666713,-0.02421916,-0.021824906,-0.0052515483,-0.004136105,0.008190012,-0.07770982,0.026576513,0.00033045534,0.036629364,0.013567429,0.05201758,-0.0056728953,0.0064641107,0.015935428,0.015697531,0.06466096,-0.012999917,-0.019217998,0.029781153,0.06559518,0.024734424,-5.4603886e-05,0.0070969863,0.05813194,0.042209223,0.024447657,0.016363282,0.049207717,0.032339793,0.068975024,-0.00068734534,0.015219594,0.035765193,0.037763122,0.009735029,0.03512274,0.020359471,0.0069676163,0.0040826895,0.012899641,0.07501838,0.07501838,0.0377469,0.0065352577,0.0134962415,0.01988391,0.060570166,0.031170303,0.025141088,0.046618693,0.038204588,0.038073912,0.09761084,0.05794383,0.05794383,0.0022192302,0.08883855,0.0641461,0.031709794,0.07846297,0.060614057,0.03907303,0.05030722,0.03362314,0.06828372,0.06274752,0.03362314,0.011032765,0.073225535,-0.049365822,-0.045453627,0.023069194,0.03877515,0.09754553,0.011456431,0.00039618945,0.00039618945,0.046340544,0.046340544,0.06057369,0.038477596,-0.013265874,0.06995923,0.037162583,0.020320682,0.019605955,0.076491,0.0925285,-0.0011904711,0.0009063288,0.09093826
0.0046181297,0.0029046447,0.033341337,0.02311586,0.011631618,-0.018422635,-0.0061944406,-0.018422635,0.006210635,0.039586674,0.05153412,-0.01591685,0.005033074,-0.007251852,0.01001436,0.15582095,0.02734978,-0.02111323,-0.003522269,0.019556427,0.026252,0.021585643,-0.025310304,-0.0027716549,0.031951923,0.10726712,-0.014675023,0.029895974,0.042737525,0.036037616,0.020809194,0.04204518,-0.052535318,-0.025558732,0.020260403,0.02939034,-0.00011992225,-0.012549038,0.002389206,0.006608255,-0.0059335814,0.0072910534,0.099215806,0.082421675,0.0748552,0.0053247707,0.009408588,0.027672041,0.08238623,-0.023411727,-0.08438166,-0.015355427,-0.029434342,-0.021834059,-0.053600445,-0.04089471,-0.02927119,-0.07984621,-0.04624288,-0.02605882,-0.05233897,-0.039847348,-0.033451498,0.010941644,-0.027816402,-0.026747596,0.0042713783,-0.030099744,-0.030671643,-0.008565838,-0.035955433,-0.046103258,-0.041859366,-0.049186703,-0.033651546,-0.019687701,-0.022969006,-0.03714236,-0.030578636,-0.03892442,-0.034072187,-0.07858651,-0.04310301,-0.07149747,0.019819966,-0.034099787,-0.0129783265,0.061016276,0.03231019,-0.0014757871,-0.020812474,-0.007317316,-0.010060879,-0.0021383169,0.034001276,0.034001276,0.026310764,0.0076807756,-0.015244761,0.0029562127,-0.040212736,0.015134034,0.0174656,0.025447791,0.0076509826,0.012226642,0.033105113,0.03984967,0.03984967,-0.030975468,0.066641115,0.01658278,0.017742863,0.048201054,-0.029465461,0.009659704,0.05634497,0.027916448,-0.025598165,-0.02179443,0.027916448,-0.046141315,0.020527497,0.010294964,0.023013594,0.028882015,0.0009378812,0.018999966,0.044458732,0.011584517,0.011584517,-0.018257234,-0.018257234,0.067930415,0.013794411,-0.042312846,-0.007432396,-0.027438866,-0.003760906,0.0004373922,0.020538062,-0.015666623,0.02351766,-0.038953435,0.007712436
-0.023707626,-0.057700593,-0.0694117,-0.008210556,0.0023463352,-0.00045340325,-0.0005739995,-0.00045340325,-0.00620644,-0.02276632,-0.012187116,-0.00072496315,-0.01899074,0.01183744,-0.027655771,-0.025668124,0.019011473,-0.017280502,-0.03787974,-0.0507202,-0.032591265,0.051378902,-0.0012508811,0.022921417,-0.014687913,-0.033995308,0.00086004543,0.02561913,-0.013938525,-0.042769607,-0.024035336,-0.021030257,-0.04322724,-0.005350226,-0.003320672,-0.00045634643,-0.013143645,0.0020057887,-0.012908058,-0.023612015,-0.019723257,0.03694448,-0.026010236,-0.0027610091,-0.0066500246,-0.0110724075,-0.022324504,0.0125670135,-0.040133815,-0.011568961,0.03876903,0.025962226,-0.010242062,0.061706103,0.022931011,-0.011092141,0.031843122,0.028289882,0.057072762,-0.038697027,0.017642269,0.023614142,0.01379725,0.021607677,0.003609404,0.016405301,0.0249612,0.010143419,0.024893273,-0.0036371988,0.01399475,0.0039335093,0.017907716,0.031089693,0.04332339,0.019863555,-0.005770301,0.034616817,0.0155479405,0.046371818,0.008192542,0.06794715,-0.0050175744,0.040245242,-0.04117664,0.01222339,0.01301528,-0.0036056086,-0.0071541923,-0.023692552,0.01819741,0.007974314,-0.0014114779,-0.00043626508,-0.0011952029,-0.0011952029,-0.00605807,-0.028933521,0.00084293785,-0.008234268,0.021580905,-0.026624752,-0.04312783,-0.041786484,-0.0495789,-0.03639225,-0.0107634,-0.0053131506,-0.0053131506,-0.06681742,0.011149796,0.004379091,-0.033450726,-0.02647117,0.00039997447,-0.020689506,-0.008544675,-0.02282414,-0.032784194,-0.011412702,-0.02282414,-0.008446086,-0.023396494,-0.028070856,-0.028985176,-0.012720013,0.0006697247,0.025844803,0.002913288,-0.041536313,-0.041536313,-0.036563866,-0.036563866,-0.0071500232,-0.018844418,0.024545947,-0.016620517,0.0039822664,0.022339083,-0.0018168035,-0.027396044,0.025769882,0.002998272,0.008111092,0.013157114
0.044227567,0.028365605,-0.013290401,0.07009617,0.047958508,0.062981166,0.054675892,0.062981166,0.05609987,0.057812482,-0.023254162,0.05193702,-0.0069461744,0.08829317,0.03192593,0.005534399,0.009397687,-0.0044461563,0.039025743,0.019290302,-0.052688863,-0.009718011,-0.0046597496,0.03137136,0.017026173,-0.044561997,0.009875212,0.013266375,0.025535168,-0.0115853865,0.014739695,0.0076818964,0.06442982,0.06645543,-0.010753538,0.05692323,-0.016863955,0.0042060222,0.0175423,0.05654015,0.019242706,0.030804256,0.005850922,0.038254727,0.11647544,0.014677647,0.06578452,0.060399927,0.035820607,0.017729057,-0.020568239,-0.018324187,-0.034734413,0.012685286,-0.06650253,-0.02849718,-0.07990216,-0.024530675,-0.078964286,0.021847274,-0.033610076,0.0008291495,-0.03950577,-0.051702496,-0.056872178,-0.07241952,-0.066153355,-0.038887,-0.023367481,-0.020869367,-0.04566034,0.019179877,-0.043043368,-0.03188124,-0.052448545,-0.0018337006,-0.025822008,-0.007250981,0.02288517,-0.051208403,-0.022348098,-0.070276,-0.032104135,-0.03005666,0.05471352,0.047998562,0.049394626,0.0321882,0.012170936,0.029870125,0.05929228,-0.011052166,-0.025819043,-0.009403594,0.047705464,0.047705464,0.005901906,0.027938386,0.0066738855,0.0070890035,-0.041045602,0.0059037274,0.008378626,0.010448966,0.003463235,0.024489602,0.00949763,0.016888456,0.016888456,0.012136272,0.022054318,0.029615436,-0.004095639,0.00023050045,0.008563816,0.03229837,0.067519195,0.051890668,0.004828641,0.039709337,0.051890668,0.09494182,0.019721637,0.077386126,0.053110786,0.06490316,-0.0009527192,0.027223207,0.023858406,0.0098536,0.0098536,0.033860076,0.033860076,0.036303684,0.0022284903,0.0007951521,-0.03610244,-0.030135421,-0.04293857,-0.0137757305,-0.014202375,-0.018243752,0.012201565,0.015940199,-0.064366765
-0.021827944,-0.05963446,-0.015377077,0.03808498,0.00062284374,0.003834098,0.0025850032,0.003834098,-0.04167027,-0.022247646,-0.009887219,-0.06896433,-0.00023292408,-0.028726172,-0.021163242,-0.049755417,-0.06314018,0.048848134,-0.0028272062,-0.030733507,0.014785892,-0.08335396,-0.049434986,-0.059388716,0.007627883,-0.017529389,-0.013298442,-0.04784143,0.09537402,0.04379392,-0.061393343,-0.056591325,0.09956203,0.09530861,0.009286857,-0.041336574,0.045127913,0.017049672,-0.07498448,-0.01584212,-0.0521511,-0.045825157,-0.002268257,0.011564055,-0.032479513,0.04560878,0.0198239,0.01089644,-0.0018609451,-0.04569411,-0.033586066,-0.015243702,-0.008615092,0.004995715,-0.057856604,-0.011686931,-0.057387732,-0.030622263,-0.07230128,-0.026346227,-0.04850312,-0.03739657,0.012281741,0.002050083,-0.057445973,-0.06432049,-0.017794494,-0.054441474,-0.06480491,-0.03886097,-0.013756841,-0.0392042,-0.031497534,-0.044885285,-0.012224544,-0.06181883,-0.061041106,-0.051271923,0.024919441,-0.02005607,-0.005377893,-0.06371029,-0.03350542,-0.054336973,-0.00030921516,-0.06717062,-0.004915622,-0.0190959,0.03282086,0.0679833,-0.031052906,-0.063135214,-0.055178225,-0.070617564,-0.005522609,-0.005522609,-0.01909372,0.044443775,-0.037600316,-0.027985912,0.014685058,0.034803744,0.019676698,0.0068135215,-0.013888307,-0.050443515,-0.046878073,-0.03201011,-0.03201011,0.13668925,-0.045232646,-0.011968348,-0.016369913,-0.050070453,0.011147935,-0.089576304,-0.0052029192,-0.086969934,-0.026026646,-0.06641316,-0.086969934,-0.044516806,-0.04862997,-0.044802207,-0.049172435,0.020564688,0.04696164,-0.052370608,0.0028825016,-0.027370889,-0.027370889,0.0241398,0.0241398,-0.03215384,0.01028076,-0.0330545,0.004426849,-0.02505002,0.028748982,-0.024395648,-0.03430601,0.07066293,4.0942068e-05,-0.030207956,-0.010349877
0.0055062883,0.029736139,0.016832273,0.032923453,0.012026771,-0.056950103,-0.07145941,-0.056950103,0.065797634,0.010866316,-0.0562085,-0.0036800306,1.4116189e-05,-0.017817536,0.052281924,-0.05347378,0.052788556,0.07380391,0.07498419,0.0625065,0.03741944,0.029425489,0.021036316,0.004356473,-0.023337727,-0.004960607,0.020981226,0.0462025,-0.008480043,0.044953264,0.018416839,-0.0028419674,-0.022209922,-0.023567526,0.02992409,-0.012404054,0.0033470823,-0.0027218098,-0.0051974677,0.0132570015,-0.048747562,0.040550925,-0.025646552,-0.0018542435,0.04516439,0.018425804,-0.0026128802,-0.021111159,-0.037944328,0.033912286,0.037667025,-0.05273481,0.040252965,-0.040537816,-0.023376903,0.0020355037,0.017713344,0.02602187,0.029131362,-0.034788724,-0.0025481777,-0.020811498,0.0110939825,-0.004650068,0.015666785,-0.007974904,0.038032494,0.026333489,-0.007926307,0.016045684,-0.031548496,-0.03936314,-0.029053489,0.02237691,0.048552174,0.016847659,0.00028802385,0.017048419,0.07246927,-0.0078594405,-0.03912806,0.045942858,-0.046052862,0.027291853,0.005358295,-0.028486189,-0.0043986733,0.021749327,0.031071331,0.06450515,0.024532394,-0.03247657,-0.024294551,-0.028802,0.03548905,0.03548905,-2.8808588e-05,0.06534545,-0.042091165,0.0035305468,0.0019171343,0.08665047,0.06864853,0.04932705,0.062469546,-0.010448482,0.0034496023,-0.00049247796,-0.00049247796,-0.0038330688,0.0012963453,0.001978201,0.0043676966,-0.011275439,-0.057532042,-0.008764975,0.049238417,-0.010456181,0.008075188,-0.0022482171,-0.010456181,0.018526629,0.018471066,0.013866024,-0.0059104166,0.02829423,0.06482026,-0.031529453,-0.019762315,0.009188039,0.009188039,0.026370235,0.026370235,0.004398966,-0.026695717,0.00042332584,0.04662982,0.053007387,0.03038236,0.0031383822,0.059819844,0.014990229,-0.021658184,0.012555823,-0.075074136
0.010909662,0.0697009,0.012431328,-0.061352532,0.017292261,0.068177626,0.056515664,0.068177626,0.07568295,-0.023624966,0.08834471,0.043596383,0.019839019,0.021190071,0.02273664,0.051558975,0.014169082,-0.01692644,0.04311164,0.038473506,0.075188756,0.053831927,0.031914294,0.04317858,0.01770933,0.067972444,-0.008631666,0.0042071035,-0.03857328,0.02155262,0.08273704,0.07596388,-0.01087515,0.0036527638,-0.045122683,-0.03406835,0.02732626,0.005783907,-0.013937123,0.021779656,0.041756697,0.012325984,0.012611245,0.03361238,0.043473408,0.0059645367,0.024773927,-0.0325092,0.0027430013,0.006225463,0.035001665,-0.02692886,-0.0069024498,0.021328723,-0.054864254,0.008593516,-0.0003474496,0.033896826,0.0640966,0.028779348,-0.018181376,0.002399569,0.05952808,0.025249008,-0.011196079,0.002793772,0.0029641706,-0.013471462,-0.029844355,-0.0020020977,-0.03441752,0.055633772,0.012638997,-0.021787573,0.016527683,0.043633334,-0.00152691,-0.044629563,0.03728997,-0.00082022126,0.04015039,0.05449477,0.04686609,-0.00036356546,0.014672327,0.024485555,0.019560385,0.04531453,-0.009714913,0.013590572,0.030042112,-0.001188002,-0.020019576,0.005811026,0.0058817067,0.0058817067,0.0025153842,-0.0067361128,0.02081773,0.007939453,-0.058921535,-0.046569902,-0.052666657,-0.03591369,-0.024298085,-0.0037949001,0.062020473,0.021412948,0.021412948,0.020823507,-0.0101200715,-0.057555776,0.030740006,0.08374016,0.013712323,0.042538125,0.03820949,0.036457095,-0.037163664,0.011283512,0.036457095,0.026961137,0.0070339576,0.055828158,0.04977129,0.041300688,-0.02043469,-0.011518876,0.07144868,0.013409689,0.013409689,-0.0073051327,-0.0073051327,0.036750734,0.064169124,0.007910916,-0.040202513,0.04544683,-0.00695242,0.010479579,0.013798786,0.021591172,0.053470824,0.04468482,-0.0027837222
-0.05183597,-0.04042806,0.06535586,0.050049562,0.060086474,0.0111156395,0.024923299,0.0111156395,0.06147124,0.065707475,0.047970228,0.002274561,0.018097298,0.0021292071,-0.025599334,0.021047033,0.016280109,0.02492638,0.009590888,0.024251875,-0.05488133,-0.0360799,0.008642431,0.0026654748,0.026517924,0.039705347,0.01970391,0.08271336,0.008912195,-0.008837295,0.025249502,0.03731784,0.089393154,0.050227758,-0.0056042145,-0.02433889,-0.012494313,0.018417398,-0.010354127,-0.06450094,0.02943057,0.04930506,0.0860919,0.080342524,0.0031016232,0.00027974145,0.048274625,0.035020746,0.012965388,0.038908806,0.0011116448,-0.0045427023,0.009631895,0.015053699,-0.020629013,-0.04270385,-0.05226227,-0.005430902,0.011549291,0.0016600053,-0.020468635,0.007812422,0.03370761,0.016712686,0.0068321847,-0.045145992,-0.007893009,-0.039966017,-0.030095235,-0.000533616,-0.010466686,0.034405626,-0.023231767,-0.055214442,-0.0063836514,0.023421312,-0.023527218,-0.002605394,0.030910067,-0.055080947,0.02032756,-0.005687045,0.019818008,-0.033754844,-0.044437684,0.04665013,0.06785924,-0.041768145,-0.012847579,0.011749208,-0.023722794,-0.015874779,-0.008950283,-0.007818162,0.021112489,0.021112489,0.0024790503,-0.10563729,0.0527355,0.031236945,0.07096146,-0.01854663,-0.022927755,-0.008653396,-0.00080176996,0.034675356,0.051984925,0.028959906,0.028959906,0.052413847,0.005629932,0.060479786,0.06555143,0.04236564,0.041720964,0.02635055,-0.028856723,0.040543128,-0.036039017,0.011087212,0.040543128,-0.044451755,0.012873277,0.06080346,0.057112876,0.067772105,0.010980871,0.019762188,0.025814539,0.09374045,0.09374045,0.037763424,0.037763424,0.010217481,0.029735787,-0.031636056,-0.052084073,0.001604726,-0.03271935,0.015028241,-0.05654499,-0.009934702,-0.010653064,-0.031334303,0.047957536
